Gender,Year,STEM_Major,Diet_Quality,Internet_Quality,Employment,Stress_Level,AI_Tool_Usage,GPA,Performance_Tier,Total_Productive_Hrs,Distraction_Hrs,Study_Distraction_Ratio,Wellbeing_Score,Available_Study_Time,Active_Engagement_Score,Study_Quality,AI_Enhanced_Study,Resource_Quality,Focus_Ratio,Stress_Wellbeing,AI_Engagement,Lifestyle_Index,Study_Consistency,Time_Efficiency,Digital_Balance,Academic_Momentum,Stress_Load
1,2.0,1,2,2,0,5.5,3,3.11,2,6.0,1.5,3.75,3.5,17.75,12.5,6.0,18.0,4,3.75,0.5789473684210527,37.5,0.44444444443386244,2,0.9230769230769231,1.875,12.5,12.375
0,1.0,1,3,4,0,3.5,3,3.2,2,3.0,2.0,1.4285714285714286,6.0,15.25,12.5,6.0,9.0,12,1.4285714285714286,0.2916666666666667,37.5,0.7738095237913832,4,1.3333333333333333,1.4285714285714286,25.0,9.625
1,2.0,0,1,4,0,5.5,3,3.45,2,8.0,3.5,0.8333333333333333,0.5,14.375,11.5,3.0,9.0,4,2.2222222222222223,0.8461538461538461,34.5,0.4325396825381708,1,0.46153846153846156,0.8333333333333333,11.5,19.9375
0,4.0,1,3,3,1,7.5,3,3.02,2,4.0,1.5,2.5,1.0,15.125,10.5,12.0,12.0,9,2.5,1.0714285714285714,31.5,0.5317460317430084,3,1.411764705882353,1.875,31.5,14.0625
0,3.0,1,4,2,2,5.5,3,3.17,2,6.0,5.0,0.19607843137254904,-1.5,14.625,11.5,3.0,3.0,8,1.1764705882352942,1.2222222222222223,34.5,0.5,3,0.46153846153846156,0.5882352941176471,34.5,29.5625
0,2.0,0,4,3,0,5.5,4,3.4,2,10.0,5.0,0.3921568627450981,2.0,12.875,11.5,4.0,8.0,12,1.9607843137254903,0.6875,46.0,0.6468253968193499,4,0.6153846153846154,0.7843137254901962,23.0,28.1875
0,3.0,1,2,2,0,3.5,2,3.09,2,8.0,5.0,0.5882352941176471,4.5,10.625,12.5,9.0,6.0,4,1.5686274509803924,0.3333333333333333,25.0,0.4761904761768707,6,2.0,0.3921568627450981,37.5,18.8125
0,3.0,1,3,3,0,5.5,4,3.04,2,5.0,4.0,1.2195121951219514,2.0,13.875,11.5,5.0,20.0,9,1.2195121951219514,0.6875,46.0,0.5634920634860167,2,0.7692307692307693,0.9756097560975611,11.5,22.6875
1,3.0,1,2,3,0,9.5,4,3.1,2,2.0,1.5,1.25,-2.0,18.375,11.5,4.0,8.0,6,1.25,2.375,46.0,0.4166666666666667,2,0.38095238095238093,2.5,23.0,15.4375
0,2.0,1,3,3,0,7.5,1,3.28,2,10.0,4.0,0.48780487804878053,1.0,12.625,11.5,6.0,2.0,9,2.439024390243903,1.0714285714285714,11.5,0.5317460317430084,6,0.7058823529411765,0.24390243902439027,34.5,32.8125
0,2.0,1,2,2,0,7.5,4,3.25,2,12.0,4.0,0.9756097560975611,3.5,12.75,11.5,12.0,16.0,4,2.9268292682926833,0.7894736842105263,46.0,0.44444444443386244,6,1.411764705882353,0.9756097560975611,34.5,39.375
1,3.0,0,2,1,1,3.5,4,3.01,2,5.0,3.5,0.8333333333333333,8.5,13.125,12.5,3.0,12.0,2,1.3888888888888888,0.2413793103448276,50.0,0.5198412698155707,2,0.6666666666666666,1.1111111111111112,12.5,13.5625
1,2.0,1,2,1,0,7.5,3,3.2,2,4.0,5.5,0.35714285714285715,1.0,12.25,12.5,4.0,6.0,2,0.7142857142857143,1.0714285714285714,37.5,0.28174603174300833,4,0.47058823529411764,0.5357142857142857,25.0,50.625
1,4.0,1,2,4,0,5.5,4,3.18,2,4.0,3.5,1.1111111111111112,4.0,13.75,13.5,12.0,16.0,8,1.1111111111111112,0.55,54.0,0.6269841269720332,9,1.8461538461538463,1.1111111111111112,40.5,23.375
1,1.0,1,2,2,1,5.5,3,3.08,2,4.0,3.0,0.6451612903225806,-0.5,15.875,5.5,4.0,6.0,4,1.2903225806451613,1.0,16.5,0.3333333333333333,0,0.6153846153846154,0.9677419354838709,11.0,17.1875
1,2.0,1,3,2,0,5.5,3,3.45,2,4.0,3.5,0.5555555555555556,2.0,14.125,12.5,6.0,6.0,6,1.1111111111111112,0.6875,37.5,0.4801587301526833,6,0.9230769230769231,0.8333333333333333,37.5,21.3125
1,2.0,0,1,3,0,5.5,4,3.22,2,2.0,5.0,0.3921568627450981,2.5,10.625,11.5,6.0,8.0,3,0.3921568627450981,0.6470588235294118,46.0,0.4126984126908541,3,0.9230769230769231,0.7843137254901962,34.5,29.5625
0,3.0,1,2,3,1,5.5,4,3.19,2,4.0,1.0,1.8181818181818181,3.0,15.625,11.2,2.0,8.0,6,3.6363636363636362,0.6111111111111112,44.8,0.5119047618956917,3,0.3076923076923077,3.6363636363636362,11.2,7.5625
0,2.0,0,3,4,0,3.5,1,3.6,2,5.0,3.5,0.8333333333333333,7.0,12.75,12.5,3.0,3.0,12,1.3888888888888888,0.2692307692307692,12.5,0.8055555555343915,2,0.6666666666666666,0.2777777777777778,12.5,14.875
1,2.0,1,3,1,0,7.5,4,3.9,2,5.0,1.5,1.875,-0.5,14.75,11.5,6.0,12.0,3,3.125,1.3636363636363635,46.0,0.3333333333333333,2,0.7058823529411765,2.5,23.0,16.875
0,1.0,0,4,2,0,1.5,3,3.5,2,3.0,2.0,1.4285714285714286,8.0,15.625,11.2,9.0,9.0,8,1.4285714285714286,0.10714285714285714,33.599999999999994,0.7539682539440665,6,3.6,1.4285714285714286,33.599999999999994,3.5625
0,2.0,1,2,3,0,3.5,3,3.95,2,10.0,4.0,1.2195121951219514,8.5,12.625,13.5,5.0,15.0,6,2.439024390243903,0.2413793103448276,40.5,0.6865079364822373,3,1.1111111111111112,0.7317073170731708,13.5,15.3125
1,2.0,1,4,3,1,5.5,1,3.76,2,9.0,4.0,0.9756097560975611,2.0,13.625,11.5,12.0,4.0,12,2.1951219512195124,0.6875,11.5,0.6468253968193499,3,1.8461538461538463,0.24390243902439027,34.5,24.0625
0,2.0,1,3,4,0,3.5,4,3.8,2,3.0,1.5,1.875,4.0,16.125,12.5,9.0,12.0,12,1.875,0.35,50.0,0.7103174603053666,6,2.0,2.5,37.5,6.5625
0,4.0,1,3,2,0,9.5,4,3.99,2,9.0,1.5,2.5,4.5,12.75,12.5,12.0,16.0,6,5.625,0.9047619047619048,50.0,0.5595238095102041,6,1.1428571428571428,2.5,37.5,21.375
1,2.0,1,3,4,0,3.5,3,3.82,2,6.0,3.5,0.2777777777777778,6.0,14.375,11.5,3.0,3.0,12,1.6666666666666665,0.2916666666666667,34.5,0.7738095237913832,3,0.6666666666666666,0.8333333333333333,34.5,12.6875
1,2.0,1,2,4,2,5.5,3,3.59,2,3.0,1.5,0.625,5.0,14.75,11.5,3.0,3.0,8,1.875,0.5,34.5,0.6587301587150416,6,0.46153846153846156,1.875,34.5,12.375
1,3.0,1,4,2,0,9.5,4,3.95,2,13.0,3.0,0.9677419354838709,1.5,14.625,12.5,9.0,12.0,8,4.193548387096774,1.2666666666666666,50.0,0.5476190476145125,6,0.8571428571428571,1.2903225806451613,37.5,32.0625
1,3.0,1,2,3,0,1.5,4,3.55,2,11.0,5.0,0.5882352941176471,5.5,11.875,13.5,6.0,12.0,6,2.1568627450980395,0.13043478260869565,54.0,0.5912698412532124,6,2.4,0.7843137254901962,27.0,7.6875
1,2.0,1,2,3,0,5.5,4,3.9,2,6.0,1.0,5.454545454545454,5.5,16.625,11.5,18.0,24.0,6,5.454545454545454,0.4782608695652174,46.0,0.5912698412532124,6,2.769230769230769,3.6363636363636362,34.5,7.5625
1,2.0,0,3,3,0,5.5,4,3.9,2,1.0,4.0,0.24390243902439027,3.5,15.25,12.5,3.0,4.0,9,0.24390243902439027,0.5789473684210527,50.0,0.6111111111005291,6,0.46153846153846156,0.9756097560975611,37.5,26.125
1,3.0,1,4,3,0,7.5,2,3.89,2,3.0,5.0,0.5882352941176471,3.0,11.25,11.5,9.0,6.0,12,0.5882352941176471,0.8333333333333334,23.0,0.6785714285623583,3,1.0588235294117647,0.3921568627450981,34.5,43.125
0,3.0,0,3,3,1,5.5,3,4.0,2,3.0,1.5,1.875,4.5,17.375,12.5,6.0,9.0,9,1.875,0.5238095238095238,37.5,0.6428571428435373,4,0.9230769230769231,1.875,25.0,8.9375
1,2.0,1,4,3,0,7.5,4,3.86,2,0.0,4.0,0.0,3.0,12.625,11.5,0.0,0.0,12,0.0,0.8333333333333334,46.0,0.6785714285623583,6,0.0,0.9756097560975611,34.5,32.8125
0,3.0,1,3,4,0,9.5,4,3.84,2,2.0,5.0,0.3921568627450981,-3.5,12.875,11.5,4.0,8.0,12,0.3921568627450981,3.8,46.0,0.5833333333333334,4,0.38095238095238093,0.7843137254901962,23.0,48.6875
1,2.0,1,3,2,0,5.5,3,3.93,2,10.0,4.0,1.2195121951219514,6.5,12.875,12.5,15.0,15.0,6,2.439024390243903,0.44,37.5,0.6230158729962207,6,2.3076923076923075,0.7317073170731708,37.5,22.6875
1,2.0,1,2,3,0,5.5,4,3.8,2,3.0,1.5,1.875,1.5,15.125,12.5,9.0,12.0,6,1.875,0.7333333333333333,50.0,0.46428571428117915,6,1.3846153846153846,2.5,37.5,10.3125
1,2.0,1,2,3,0,5.5,4,3.71,2,2.0,2.0,0.9523809523809523,3.0,14.875,11.5,6.0,8.0,6,0.9523809523809523,0.6111111111111112,46.0,0.5119047618956917,3,0.9230769230769231,1.9047619047619047,34.5,11.6875
1,2.0,1,4,3,0,7.5,3,3.72,2,5.0,2.0,2.380952380952381,4.5,14.25,12.2,15.0,15.0,12,2.380952380952381,0.7142857142857143,36.599999999999994,0.7261904761768707,9,1.7647058823529411,1.4285714285714286,36.599999999999994,20.625
0,2.0,1,4,3,0,3.5,4,3.6,2,8.0,1.5,1.875,4.0,15.75,11.5,3.0,12.0,12,5.0,0.35,46.0,0.7103174603053666,1,0.6666666666666666,2.5,11.5,7.875
1,1.0,1,3,3,0,5.5,2,3.78,2,4.0,0.5,6.666666666666667,4.0,17.375,12.5,12.0,8.0,9,6.666666666666667,0.55,25.0,0.6269841269720332,9,1.8461538461538463,3.3333333333333335,37.5,3.4375
1,1.0,1,3,4,0,7.5,2,3.74,2,2.0,1.5,1.25,3.0,15.375,13.5,2.0,4.0,12,1.25,0.8333333333333334,27.0,0.6785714285623583,3,0.23529411764705882,1.25,13.5,12.1875
0,2.0,1,3,3,0,3.5,2,3.7,2,12.0,1.0,3.6363636363636362,7.0,15.625,10.2,4.0,8.0,9,10.909090909090908,0.2692307692307692,20.4,0.7222222222010583,1,0.8888888888888888,1.8181818181818181,10.2,4.8125
0,3.0,0,3,3,0,3.5,3,3.6,2,8.0,4.0,0.7317073170731708,7.0,12.625,10.5,9.0,9.0,9,1.9512195121951221,0.2692307692307692,31.5,0.7222222222010583,3,2.0,0.7317073170731708,31.5,15.3125
1,3.0,1,3,2,0,7.5,1,3.69,2,12.0,2.0,1.9047619047619047,2.5,16.25,10.5,12.0,4.0,6,5.714285714285714,0.8823529411764706,10.5,0.4960317460241874,3,1.411764705882353,0.47619047619047616,31.5,20.625
1,2.0,1,4,3,0,5.5,2,3.79,2,2.0,2.0,0.9523809523809523,6.0,13.625,9.5,6.0,4.0,12,0.9523809523809523,0.4583333333333333,19.0,0.7738095237913832,0,0.9230769230769231,0.9523809523809523,28.5,13.0625
1,3.0,1,3,1,1,3.5,3,3.8,2,3.0,1.5,1.875,2.5,15.75,11.5,9.0,9.0,3,1.875,0.4117647058823529,34.5,0.4126984126908541,6,2.0,1.875,34.5,7.875
1,2.0,1,1,2,0,1.5,4,3.5,2,6.0,5.0,1.1764705882352942,9.0,11.625,11.5,18.0,24.0,2,1.1764705882352942,0.1,46.0,0.5357142856870748,6,7.2,0.7843137254901962,34.5,8.0625
0,1.0,1,3,4,0,5.5,4,3.96,2,3.0,2.0,0.47619047619047616,4.0,14.75,11.2,3.0,4.0,12,1.4285714285714286,0.55,44.8,0.7103174603053666,6,0.46153846153846156,1.9047619047619047,33.599999999999994,17.875
1,1.0,0,3,3,0,7.5,4,3.9,2,6.0,7.0,0.8450704225352114,1.0,9.25,10.5,18.0,24.0,9,0.8450704225352114,1.0714285714285714,42.0,0.5317460317430084,0,2.1176470588235294,0.5633802816901409,31.5,58.125
1,3.0,0,3,3,0,5.5,4,3.9,2,6.0,1.5,2.5,1.5,15.375,12.5,12.0,16.0,9,3.75,0.7333333333333333,50.0,0.5476190476145125,6,1.8461538461538463,2.5,37.5,8.9375
1,3.0,1,3,3,0,5.5,4,3.89,2,11.0,1.5,3.75,3.0,15.125,10.5,18.0,24.0,9,6.875,0.6111111111111112,42.0,0.5952380952290249,3,2.769230769230769,2.5,31.5,10.3125
1,3.0,1,3,3,0,5.5,3,3.75,2,4.0,0.5,6.666666666666667,1.0,17.75,8.2,12.0,12.0,9,6.666666666666667,0.7857142857142857,24.599999999999998,0.5317460317430084,0,1.8461538461538463,5.0,24.599999999999998,6.875
1,2.0,1,3,2,2,5.5,4,3.9,2,4.0,2.0,1.9047619047619047,2.5,13.875,11.5,12.0,16.0,6,1.9047619047619047,0.6470588235294118,46.0,0.4960317460241874,3,1.8461538461538463,1.9047619047619047,34.5,11.6875
0,2.0,1,4,3,1,1.5,4,3.6,2,5.0,3.5,0.8333333333333333,6.0,13.75,13.5,9.0,12.0,12,1.3888888888888888,0.125,54.0,0.7738095237913832,9,3.6,1.1111111111111112,40.5,6.375
0,1.0,1,4,3,0,5.5,4,3.9,2,9.0,3.5,1.1111111111111112,3.0,12.75,12.5,12.0,16.0,12,2.5,0.6111111111111112,50.0,0.6785714285623583,6,1.8461538461538463,1.1111111111111112,37.5,23.375
1,2.0,1,3,3,0,5.5,3,3.89,2,10.0,3.0,0.6451612903225806,3.0,13.625,9.2,4.0,6.0,9,3.225806451612903,0.6111111111111112,27.599999999999998,0.5952380952290249,2,0.6153846153846154,0.9677419354838709,18.4,18.5625
1,2.0,1,3,3,0,7.5,3,3.69,2,13.0,5.0,0.9803921568627452,3.0,9.625,11.5,10.0,15.0,9,2.5490196078431375,0.8333333333333334,34.5,0.5952380952290249,4,1.1764705882352942,0.5882352941176471,23.0,40.3125
1,3.0,1,3,3,0,5.5,3,3.81,2,13.0,3.5,0.8333333333333333,3.0,13.125,12.5,9.0,9.0,9,3.611111111111111,0.6111111111111112,37.5,0.5952380952290249,6,1.3846153846153846,0.8333333333333333,37.5,21.3125
1,3.0,1,3,3,1,7.5,4,3.51,2,13.0,3.5,0.8333333333333333,0.0,13.75,10.5,9.0,12.0,9,3.611111111111111,1.25,42.0,0.5,0,1.0588235294117647,1.1111111111111112,31.5,31.875
1,2.0,1,3,3,0,7.5,0,3.69,2,6.0,6.5,0.6060606060606061,1.5,12.75,13.5,12.0,0.0,9,0.9090909090909092,1.0,0.0,0.5476190476145125,9,1.411764705882353,0.0,40.5,54.375
0,4.0,1,3,3,1,5.5,4,3.66,2,9.0,8.5,0.46511627906976744,1.5,8.125,10.2,12.0,16.0,9,1.0465116279069768,0.7333333333333333,40.8,0.5476190476145125,6,1.8461538461538463,0.46511627906976744,30.599999999999998,48.8125
0,2.0,1,4,4,0,5.5,2,4.0,2,4.0,5.5,0.7142857142857143,6.5,11.375,8.7,8.0,8.0,16,0.7142857142857143,0.44,17.4,0.8730158729962207,4,1.2307692307692308,0.35714285714285715,17.4,30.9375
1,2.0,0,3,3,0,1.5,3,3.93,2,4.0,3.5,1.1111111111111112,6.0,14.375,12.5,12.0,12.0,9,1.1111111111111112,0.125,37.5,0.69047619045805,6,4.8,0.8333333333333333,37.5,5.4375
0,2.0,1,2,2,0,7.5,3,3.78,2,5.0,2.0,1.4285714285714286,-2.5,15.75,12.5,9.0,9.0,4,2.380952380952381,2.142857142857143,37.5,0.3333333333333333,6,1.0588235294117647,1.4285714285714286,37.5,24.375
0,2.0,1,3,3,0,9.5,4,3.63,2,10.0,5.0,0.9803921568627452,-1.0,11.625,12.5,15.0,20.0,9,1.9607843137254903,1.9,50.0,0.5,6,1.4285714285714286,0.7843137254901962,37.5,51.0625
1,2.0,1,3,3,0,7.5,4,3.58,2,5.0,3.0,0.9677419354838709,3.0,12.75,12.5,9.0,12.0,9,1.6129032258064515,0.8333333333333334,50.0,0.5952380952290249,6,1.0588235294117647,1.2903225806451613,37.5,31.875
1,2.0,1,3,2,0,5.5,3,3.8,2,6.0,5.0,0.7843137254901962,3.5,9.25,11.5,8.0,12.0,6,1.1764705882352942,0.5789473684210527,34.5,0.5277777777671958,4,1.2307692307692308,0.5882352941176471,23.0,31.625
1,1.0,0,4,2,1,5.5,2,3.84,2,5.0,2.0,2.380952380952381,6.0,13.625,13.5,15.0,10.0,8,2.380952380952381,0.4583333333333333,27.0,0.69047619045805,9,2.3076923076923075,0.9523809523809523,40.5,13.0625
1,3.0,1,4,2,0,5.5,4,3.6,2,5.0,5.0,0.5882352941176471,5.0,10.75,10.5,9.0,12.0,8,0.9803921568627452,0.5,42.0,0.6587301587150416,3,1.3846153846153846,0.7843137254901962,31.5,34.375
1,2.0,1,3,2,0,3.5,3,3.64,2,3.0,2.0,1.4285714285714286,5.0,14.875,12.5,9.0,9.0,6,1.4285714285714286,0.3181818181818182,37.5,0.5753968253817082,6,2.0,1.4285714285714286,37.5,7.4375
0,3.0,1,3,3,2,5.5,4,3.63,2,5.0,3.5,1.3888888888888888,4.0,14.125,12.5,5.0,20.0,9,1.3888888888888888,0.55,50.0,0.6269841269720332,2,0.7692307692307693,1.1111111111111112,12.5,21.3125
1,2.0,1,3,1,2,5.5,4,3.72,2,3.0,0.5,5.0,5.5,16.75,12.5,9.0,12.0,3,5.0,0.4782608695652174,50.0,0.5079365079198791,6,1.3846153846153846,6.666666666666667,37.5,6.875
0,3.0,0,4,4,0,5.5,3,3.86,2,12.0,6.5,0.6060606060606061,7.5,9.375,11.5,12.0,12.0,16,1.8181818181818183,0.4074074074074074,34.5,0.904761904739229,3,1.8461538461538463,0.4545454545454546,34.5,36.4375
0,1.0,1,2,3,0,5.5,3,3.72,2,4.0,1.5,1.25,5.5,15.75,11.5,6.0,6.0,6,2.5,0.4782608695652174,34.5,0.5912698412532124,6,0.9230769230769231,1.875,34.5,12.375
1,2.0,1,3,3,0,5.5,4,3.68,2,3.0,1.5,1.875,3.0,14.75,11.5,9.0,12.0,9,1.875,0.6111111111111112,46.0,0.5952380952290249,3,1.3846153846153846,2.5,34.5,12.375
0,1.0,0,3,4,0,5.5,4,3.91,2,5.0,1.5,3.125,3.0,15.375,11.5,15.0,20.0,12,3.125,0.6111111111111112,46.0,0.6785714285623583,3,2.3076923076923075,2.5,34.5,8.9375
1,3.0,1,3,4,0,7.5,2,3.84,2,9.0,4.0,0.9756097560975611,1.0,12.25,11.5,12.0,8.0,12,2.1951219512195124,1.0714285714285714,23.0,0.6150793650763416,6,1.411764705882353,0.48780487804878053,34.5,35.625
1,2.0,1,3,3,0,3.5,2,3.56,2,4.0,6.5,0.6060606060606061,5.0,9.75,12.5,12.0,8.0,9,0.6060606060606061,0.3181818181818182,25.0,0.6587301587150416,6,2.6666666666666665,0.30303030303030304,37.5,25.375
0,2.0,1,3,3,0,3.5,4,3.92,2,3.0,4.0,0.24390243902439027,6.0,11.875,13.5,1.0,4.0,9,0.7317073170731708,0.2916666666666667,54.0,0.69047619045805,3,0.2222222222222222,0.9756097560975611,13.5,14.4375
0,3.0,1,3,2,0,5.5,4,3.56,2,5.0,0.5,5.0,3.0,15.75,10.2,3.0,12.0,6,8.333333333333334,0.6111111111111112,40.8,0.5119047618956917,1,0.46153846153846156,6.666666666666667,10.2,6.875
0,2.0,1,3,2,0,7.5,3,3.9,2,6.0,1.5,2.5,0.0,16.125,13.5,12.0,12.0,6,3.75,1.25,40.5,0.4166666666666667,9,1.411764705882353,1.875,40.5,14.0625
0,2.0,1,3,3,0,7.5,4,3.8,2,5.0,1.5,3.125,1.0,15.375,12.5,15.0,20.0,9,3.125,1.0714285714285714,50.0,0.5317460317430084,6,1.7647058823529411,2.5,37.5,12.1875
0,2.0,1,3,2,0,9.5,4,3.68,2,3.0,2.0,1.4285714285714286,0.0,13.25,13.5,3.0,12.0,6,1.4285714285714286,1.5833333333333333,54.0,0.4166666666666667,3,0.2857142857142857,1.9047619047619047,13.5,26.125
0,1.0,1,3,3,0,3.5,3,3.84,2,5.0,1.5,1.875,5.0,15.125,11.5,3.0,9.0,9,3.125,0.3181818181818182,34.5,0.6587301587150416,2,0.6666666666666666,1.875,11.5,6.5625
1,2.0,1,2,3,0,7.5,1,3.61,2,6.0,2.0,1.9047619047619047,-2.5,16.25,10.5,4.0,4.0,6,2.857142857142857,2.142857142857143,10.5,0.4166666666666667,1,0.47058823529411764,0.47619047619047616,10.5,20.625
0,2.0,1,3,3,0,3.5,3,4.0,2,6.0,5.0,1.1764705882352942,10.5,9.875,11.5,18.0,18.0,9,1.1764705882352942,0.21212121212121213,34.5,0.8333333333015873,6,4.0,0.5882352941176471,34.5,17.9375
0,2.0,1,4,3,0,5.5,3,3.69,2,4.0,7.0,0.5633802816901409,6.0,8.875,11.2,8.0,12.0,12,0.5633802816901409,0.4583333333333333,33.599999999999994,0.7738095237913832,4,1.2307692307692308,0.4225352112676057,22.4,39.1875
1,2.0,1,4,3,0,7.5,4,3.79,2,3.0,3.0,0.9677419354838709,4.5,13.625,10.5,6.0,12.0,12,0.9677419354838709,0.7142857142857143,42.0,0.7261904761768707,2,0.7058823529411765,1.2903225806451613,21.0,25.3125
1,3.0,1,3,3,0,7.5,4,3.58,2,5.0,2.0,1.4285714285714286,4.5,14.25,10.5,3.0,12.0,9,2.380952380952381,0.7142857142857143,42.0,0.6428571428435373,1,0.35294117647058826,1.9047619047619047,10.5,20.625
1,3.0,0,4,4,0,3.5,3,3.57,2,8.0,2.0,1.4285714285714286,9.0,12.625,12.2,9.0,9.0,16,3.8095238095238093,0.23333333333333334,36.599999999999994,0.9523809523537414,9,2.0,1.4285714285714286,36.599999999999994,8.3125
1,3.0,1,4,4,0,5.5,2,3.7,2,11.0,2.0,1.4285714285714286,2.0,15.875,11.5,9.0,6.0,16,5.238095238095238,0.6875,23.0,0.7301587301526834,3,1.3846153846153846,0.9523809523809523,34.5,11.6875
0,2.0,0,2,3,1,3.5,2,3.9,2,5.0,4.0,0.7317073170731708,7.5,13.25,13.5,3.0,6.0,6,1.2195121951219514,0.25925925925925924,27.0,0.654761904739229,3,0.6666666666666666,0.48780487804878053,13.5,16.625
1,3.0,1,4,1,0,5.5,4,4.0,2,5.0,5.0,0.9803921568627452,2.0,12.625,9.2,15.0,20.0,4,0.9803921568627452,0.6875,36.8,0.4801587301526833,3,2.3076923076923075,0.7843137254901962,27.599999999999998,29.5625
0,2.0,0,4,4,1,3.5,2,3.8,2,0.0,2.0,0.0,9.5,13.875,9.5,0.0,0.0,16,0.0,0.22580645161290322,19.0,0.9682539682252456,0,0.0,0.9523809523809523,28.5,7.4375
1,2.0,1,3,3,0,3.5,4,3.74,2,5.0,3.5,0.8333333333333333,7.0,13.125,12.5,9.0,12.0,9,1.3888888888888888,0.2692307692307692,50.0,0.7222222222010583,6,2.0,1.1111111111111112,37.5,13.5625
0,1.0,0,4,2,0,5.5,4,3.87,2,15.0,2.0,2.380952380952381,4.0,13.625,12.5,15.0,20.0,8,7.142857142857142,0.55,50.0,0.6269841269720332,6,2.3076923076923075,1.9047619047619047,37.5,13.0625
1,2.0,0,2,4,1,5.5,3,3.73,2,3.0,2.0,1.4285714285714286,6.0,13.625,10.2,6.0,9.0,8,1.4285714285714286,0.4583333333333333,30.599999999999998,0.69047619045805,4,0.9230769230769231,1.4285714285714286,20.4,13.0625
0,2.0,1,1,2,0,3.5,0,4.0,2,9.0,3.5,0.2777777777777778,9.5,11.75,9.5,3.0,0.0,2,2.5,0.22580645161290322,0.0,0.5515873015585789,0,0.6666666666666666,0.0,28.5,14.875
0,3.0,1,3,2,1,3.5,4,3.57,2,9.0,1.5,2.5,10.5,13.125,13.5,12.0,16.0,6,5.625,0.21212121212121213,54.0,0.749999999968254,9,2.6666666666666665,2.5,40.5,6.5625
0,2.0,1,3,1,0,3.5,4,3.64,2,6.0,3.0,1.2903225806451613,9.5,12.625,13.5,12.0,16.0,3,1.9354838709677418,0.22580645161290322,54.0,0.6349206348919123,9,2.6666666666666665,1.2903225806451613,40.5,11.8125
1,3.0,1,3,3,0,7.5,3,3.79,2,5.0,1.5,1.875,2.0,14.125,11.5,9.0,9.0,9,3.125,0.9375,34.5,0.5634920634860167,6,1.0588235294117647,1.875,34.5,14.0625
1,2.0,1,3,2,0,5.5,1,3.85,2,2.0,4.0,0.48780487804878053,0.5,13.625,9.2,6.0,2.0,6,0.48780487804878053,0.8461538461538461,9.2,0.4325396825381708,3,0.9230769230769231,0.24390243902439027,27.599999999999998,24.0625
1,1.0,0,3,4,0,9.5,3,3.65,2,5.0,0.5,5.0,-2.5,16.125,10.5,9.0,9.0,12,8.333333333333334,2.7142857142857144,31.5,0.5833333333333334,0,0.8571428571428571,5.0,31.5,8.3125
0,3.0,1,4,3,1,5.5,3,3.83,2,6.0,1.5,0.625,7.5,14.125,12.5,3.0,3.0,12,3.75,0.4074074074074074,37.5,0.8214285714058956,6,0.46153846153846156,1.875,37.5,10.3125
0,2.0,1,3,2,0,3.5,3,3.53,2,7.0,4.0,0.48780487804878053,7.0,12.625,12.5,6.0,6.0,6,1.707317073170732,0.2692307692307692,37.5,0.6388888888677249,6,1.3333333333333333,0.7317073170731708,37.5,15.3125
0,3.0,1,1,4,0,7.5,3,3.7,2,5.0,1.5,3.125,1.0,15.375,13.5,10.0,15.0,4,3.125,1.0714285714285714,40.5,0.448412698409675,6,1.1764705882352942,1.875,27.0,12.1875
1,1.0,1,4,4,0,5.5,4,3.93,2,4.0,5.0,0.3921568627450981,1.5,11.25,11.5,6.0,8.0,16,0.7843137254901962,0.7333333333333333,46.0,0.714285714281179,3,0.9230769230769231,0.7843137254901962,34.5,31.625
0,3.0,1,4,3,1,5.5,3,3.78,2,3.0,5.0,0.5882352941176471,4.0,10.875,12.5,9.0,9.0,12,0.5882352941176471,0.55,37.5,0.7103174603053666,6,1.3846153846153846,0.5882352941176471,37.5,28.1875
1,3.0,1,4,2,0,7.5,1,3.76,2,11.0,1.5,3.75,1.0,15.125,13.5,18.0,6.0,8,6.875,1.0714285714285714,13.5,0.5317460317430084,9,2.1176470588235294,0.625,40.5,14.0625
0,2.0,1,3,3,1,3.5,2,3.93,2,2.0,3.5,0.5555555555555556,4.0,15.75,11.5,2.0,4.0,9,0.5555555555555556,0.35,23.0,0.6269841269720332,2,0.4444444444444444,0.5555555555555556,11.5,14.875
0,3.0,0,2,4,0,7.5,3,3.5,2,11.0,5.0,0.5882352941176471,2.5,13.625,12.5,3.0,9.0,8,2.1568627450980395,0.8823529411764706,37.5,0.5793650793575208,2,0.35294117647058826,0.5882352941176471,12.5,40.3125
0,4.0,1,2,2,0,5.5,3,3.72,2,7.0,1.0,4.545454545454545,4.0,14.625,11.5,15.0,15.0,4,6.363636363636363,0.55,34.5,0.4603174603053666,6,2.3076923076923075,2.727272727272727,34.5,7.5625
1,3.0,1,3,4,0,5.5,4,3.54,2,4.0,1.5,2.5,6.5,15.125,11.2,12.0,16.0,12,2.5,0.44,44.8,0.7896825396628874,9,1.8461538461538463,2.5,33.599999999999994,10.3125
0,3.0,1,3,3,0,5.5,3,3.6,2,14.0,2.0,1.9047619047619047,7.5,13.25,10.5,8.0,12.0,9,6.666666666666666,0.4074074074074074,31.5,0.7380952380725624,2,1.2307692307692308,1.4285714285714286,21.0,15.125
