Gender,Age,Hometown,University,Year,STEM_Major,Diet_Quality,Internet_Quality,Employment,Study_Habit,Stress_Level,Self_Study_Hrs,Tutoring_Hrs_Wk,AI_Tool_Usage,Social_Media_Hrs,Gaming_Hrs,Exercise_Days_Wk,Sleep_Hrs,Attendance_Rate,Commute_Time,Study_Group_Freq,Extracurricular,GPA,Performance_Tier
Female,18,Phnom Penh (Urban),Build Bright University(Bbu),Year 1,Yes,Average,Average,Unemployed / Full-time student,Irregular study,5.5,3.0,0.0,Sometimes,3.5,3.5,1.5,7.0,55.0,15–30 minutes,Never,Yes,2.28,At-Risk
Male,25,Province (Rural / Semi-Urban),Build Bright University(Bbu),Year 4,No,Average,Average,Unemployed / Full-time student,Irregular study,9.5,4.0,1.5,Rarely,3.5,1.5,5.0,5.0,95.0,15–30 minutes,Rarely (Before exams only),No,3.06,Very Good / Good
Male,22,Phnom Penh (Urban),Pannasastra University Of Cambodia(Puc),Year 3,Yes,Good,Excellent,Unemployed / Full-time student,Regular study,3.5,3.0,1.5,Sometimes,1.5,0.0,5.0,8.0,67.0,Under 15 minutes,Sometimes (Weekly),No,3.81,Outstanding / Excellent
Male,22,Province (Rural / Semi-Urban),Royal University Of Phnom Penh(Rupp),Year 3,No,Poor,Good,Working part-time,Irregular study,7.5,1.0,3.5,Sometimes,5.0,0.5,1.5,5.0,82.0,15–30 minutes,Often (Daily or near-daily),Yes,2.15,At-Risk
Female,21,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(Cadt),Year 1,Yes,Good,Good,Unemployed / Full-time student,No fixed habit,7.5,2.0,1.5,Sometimes,1.5,0.0,1.5,6.0,95.0,15–30 minutes,Rarely (Before exams only),No,3.33,Very Good / Good
Male,19,Province (Rural / Semi-Urban),American University Of Phnom Penh(Aupp),Year 1,No,Good,Poor,Working part-time,Regular study,5.5,2.0,1.5,Sometimes,1.5,0.5,5.0,7.0,82.0,15–30 minutes,Sometimes (Weekly),No,3.45,Very Good / Good
Female,26,Phnom Penh (Urban),Royal University Of Phnom Penh(Rupp),Year 4,Yes,Average,Good,Unemployed / Full-time student,Irregular study,5.5,4.0,1.5,Sometimes,1.5,3.5,5.0,7.0,95.0,Under 15 minutes,Rarely (Before exams only),No,3.05,Very Good / Good
Female,21,Province (Rural / Semi-Urban),American University Of Phnom Penh(Aupp),Year 1,Yes,Good,Poor,Working part-time,No fixed habit,5.5,3.0,3.5,Rarely,5.0,3.5,5.0,6.0,95.0,Over 1 hour,Never,No,2.18,At-Risk
Male,25,Province (Rural / Semi-Urban),Build Bright University(Bbu),Year 4,Yes,Excellent,Good,Working part-time,Regular study,5.5,6.0,0.0,Often,5.0,1.5,0.0,8.0,95.0,15–30 minutes,Sometimes (Weekly),No,3.3,Very Good / Good
Female,24,Phnom Penh (Urban),Norton University(Nu),Year 1,No,Average,Good,Unemployed / Full-time student,Irregular study,3.5,4.0,1.5,Often,1.5,0.0,5.0,5.0,82.0,Under 15 minutes,Never,No,3.41,Very Good / Good
Female,21,Phnom Penh (Urban),Royal University Of Phnom Penh(Rupp),Year 2,Yes,Excellent,Good,Working part-time,Irregular study,3.5,6.0,1.5,Sometimes,3.5,3.5,3.5,7.0,95.0,31–60 minutes,Sometimes (Weekly),No,3.91,Outstanding / Excellent
Female,21,Province (Rural / Semi-Urban),Pannasastra University Of Cambodia(Puc),Year 4,No,Excellent,Good,Unemployed / Full-time student,Irregular study,1.5,3.0,0.0,Often,0.5,1.5,3.5,6.0,95.0,15–30 minutes,Often (Daily or near-daily),No,3.73,Outstanding / Excellent
Female,24,Province (Rural / Semi-Urban),American University Of Phnom Penh(Aupp),Year 2,Yes,Excellent,Good,Unemployed / Full-time student,Irregular study,5.5,4.0,0.0,Always,3.5,0.0,3.5,6.0,95.0,Under 15 minutes,Sometimes (Weekly),Yes,2.57,Fair / Average
Female,25,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(Cadt),Year 4,No,Good,Excellent,Unemployed / Full-time student,Irregular study,1.5,2.0,0.0,Rarely,0.5,0.0,0.0,8.0,82.0,31–60 minutes,Rarely (Before exams only),No,2.71,Fair / Average
Female,24,Province (Rural / Semi-Urban),Build Bright University(Bbu),Year 1,Yes,Poor,Average,Working part-time,Irregular study,5.5,1.0,0.0,Sometimes,3.5,1.5,0.0,6.0,67.0,15–30 minutes,Never,No,2.42,At-Risk
Male,19,Phnom Penh (Urban),American University Of Phnom Penh(Aupp),Year 4,No,Good,Good,Working full-time,Irregular study,7.5,3.0,3.5,Always,3.5,0.5,0.0,5.0,95.0,31–60 minutes,Sometimes (Weekly),Yes,3.9,Outstanding / Excellent
Female,22,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(Cadt),Year 1,Yes,Poor,Good,Working part-time,Irregular study,9.5,0.5,0.0,Sometimes,5.0,1.5,3.5,4.0,67.0,15–30 minutes,Never,Yes,2.4,At-Risk
Male,20,Province (Rural / Semi-Urban),American University Of Phnom Penh(Aupp),Year 4,No,Poor,Good,Unemployed / Full-time student,Regular study,9.5,1.0,3.5,Rarely,5.0,5.0,1.5,5.0,55.0,Under 15 minutes,Never,No,2.28,At-Risk
Male,25,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(Cadt),Year 4,Yes,Good,Excellent,Unemployed / Full-time student,Regular study,7.5,4.0,3.5,Sometimes,0.5,0.5,5.0,7.0,95.0,Under 15 minutes,Often (Daily or near-daily),No,3.28,Very Good / Good
Female,18,Phnom Penh (Urban),Build Bright University(Bbu),Year 3,Yes,Excellent,Good,Unemployed / Full-time student,Regular study,7.5,3.0,3.5,Never,5.0,3.5,0.0,4.0,95.0,15–30 minutes,Sometimes (Weekly),No,2.45,At-Risk
Female,25,Phnom Penh (Urban),Build Bright University(Bbu),Year 1,No,Good,Good,Unemployed / Full-time student,Irregular study,5.5,2.0,0.0,Sometimes,1.5,0.5,5.0,7.0,95.0,Over 1 hour,Often (Daily or near-daily),No,3.79,Outstanding / Excellent
Male,20,Phnom Penh (Urban),Build Bright University(Bbu),Year 3,Yes,Poor,Poor,Working part-time,Irregular study,7.5,4.0,0.0,Never,5.0,0.5,1.5,6.0,95.0,31–60 minutes,Rarely (Before exams only),Yes,2.47,At-Risk
Female,24,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(Cadt),Year 2,Yes,Average,Average,Unemployed / Full-time student,Irregular study,5.5,1.0,1.5,Rarely,5.0,0.0,3.5,7.0,95.0,15–30 minutes,Rarely (Before exams only),No,2.15,At-Risk
Female,18,Phnom Penh (Urban),Royal University Of Phnom Penh(Rupp),Year 2,No,Good,Good,Working part-time,Irregular study,5.5,1.0,0.0,Rarely,1.5,3.5,1.5,4.0,82.0,15–30 minutes,Sometimes (Weekly),No,2.32,At-Risk
Female,24,Phnom Penh (Urban),Pannasastra University Of Cambodia(Puc),Year 2,Yes,Average,Good,Unemployed / Full-time student,No fixed habit,9.5,1.0,0.0,Rarely,5.0,1.5,1.5,6.0,82.0,15–30 minutes,Never,No,2.37,At-Risk
Female,26,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(Cadt),Year 1,Yes,Poor,Average,Unemployed / Full-time student,Irregular study,9.5,2.0,0.0,Often,1.5,1.5,0.0,7.0,67.0,31–60 minutes,Rarely (Before exams only),No,2.33,At-Risk
Male,21,Phnom Penh (Urban),Royal University Of Phnom Penh(Rupp),Year 3,Yes,Average,Average,Unemployed / Full-time student,Regular study,3.5,5.0,1.5,Always,0.5,5.0,5.0,7.0,82.0,15–30 minutes,Rarely (Before exams only),No,3.73,Outstanding / Excellent
Male,22,Phnom Penh (Urban),Build Bright University(Bbu),Year 3,Yes,Average,Excellent,Unemployed / Full-time student,Irregular study,5.5,3.0,1.5,Rarely,1.5,0.5,5.0,6.0,95.0,15–30 minutes,Sometimes (Weekly),Yes,3.7,Outstanding / Excellent
Male,25,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(Cadt),Year 3,No,Excellent,Poor,Unemployed / Full-time student,Irregular study,7.5,2.0,5.0,Rarely,1.5,0.5,1.5,6.0,82.0,15–30 minutes,Never,No,2.21,At-Risk
Male,20,Province (Rural / Semi-Urban),Build Bright University(Bbu),Year 4,Yes,Good,Excellent,Unemployed / Full-time student,Regular study,7.5,4.0,3.5,Rarely,5.0,0.0,1.5,8.0,95.0,15–30 minutes,Rarely (Before exams only),No,3.6,Outstanding / Excellent
Female,17,Phnom Penh (Urban),American University Of Phnom Penh(Aupp),Year 1,Yes,Good,Poor,Working part-time,Irregular study,5.5,3.0,0.0,Never,5.0,3.5,0.0,4.0,82.0,Under 15 minutes,Rarely (Before exams only),No,2.41,At-Risk
Female,23,Province (Rural / Semi-Urban),Norton University(Nu),Year 2,No,Excellent,Good,Unemployed / Full-time student,Regular study,5.5,2.0,1.5,Rarely,0.5,3.5,5.0,8.0,95.0,15–30 minutes,Sometimes (Weekly),Yes,4.0,Outstanding / Excellent
Male,21,Province (Rural / Semi-Urban),American University Of Phnom Penh(Aupp),Year 3,Yes,Good,Average,Unemployed / Full-time student,Regular study,7.5,4.0,0.0,Often,1.5,0.5,5.0,6.0,82.0,31–60 minutes,Often (Daily or near-daily),Yes,3.89,Outstanding / Excellent
Female,18,Phnom Penh (Urban),Pannasastra University Of Cambodia(Puc),Year 2,No,Average,Average,Working part-time,No fixed habit,7.5,2.0,1.5,Sometimes,5.0,0.5,1.5,5.0,82.0,31–60 minutes,Never,No,2.32,At-Risk
Male,21,Phnom Penh (Urban),American University Of Phnom Penh(Aupp),Year 3,No,Good,Excellent,Unemployed / Full-time student,No fixed habit,9.5,4.0,5.0,Always,1.5,0.0,3.5,9.0,82.0,Under 15 minutes,Sometimes (Weekly),No,3.91,Outstanding / Excellent
Female,21,Province (Rural / Semi-Urban),Royal University Of Phnom Penh(Rupp),Year 4,Yes,Average,Average,Working part-time,Irregular study,5.5,4.0,1.5,Often,5.0,3.5,0.0,6.0,67.0,Under 15 minutes,Sometimes (Weekly),No,2.2,At-Risk
Male,25,Province (Rural / Semi-Urban),Build Bright University(Bbu),Year 1,No,Poor,Average,Unemployed / Full-time student,Irregular study,7.5,1.0,0.0,Rarely,3.5,0.5,3.5,7.0,82.0,15–30 minutes,Rarely (Before exams only),Yes,2.43,At-Risk
Male,19,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(Cadt),Year 4,No,Good,Average,Unemployed / Full-time student,Irregular study,1.5,2.0,1.5,Often,3.5,0.5,5.0,6.0,95.0,15–30 minutes,Never,Yes,3.32,Very Good / Good
Male,17,Phnom Penh (Urban),American University Of Phnom Penh(Aupp),Year 3,No,Average,Average,Unemployed / Full-time student,Irregular study,7.5,1.0,0.0,Sometimes,1.5,3.5,3.5,8.0,95.0,31–60 minutes,Rarely (Before exams only),Yes,3.5,Outstanding / Excellent
Male,19,Phnom Penh (Urban),American University Of Phnom Penh(Aupp),Year 2,Yes,Good,Poor,Working full-time,Irregular study,3.5,5.0,1.5,Always,3.5,0.5,5.0,4.0,95.0,15–30 minutes,Never,Yes,3.99,Outstanding / Excellent
Male,23,Phnom Penh (Urban),American University Of Phnom Penh(Aupp),Year 2,Yes,Average,Average,Working part-time,Irregular study,7.5,4.0,3.5,Sometimes,1.5,5.0,1.5,7.0,95.0,31–60 minutes,Sometimes (Weekly),No,2.07,At-Risk
Male,18,Phnom Penh (Urban),Pannasastra University Of Cambodia(Puc),Year 2,Yes,Average,Average,Unemployed / Full-time student,Irregular study,5.5,2.0,1.5,Rarely,1.5,0.0,0.0,7.0,95.0,15–30 minutes,Rarely (Before exams only),No,3.68,Outstanding / Excellent
Female,18,Phnom Penh (Urban),Build Bright University(Bbu),Year 1,Yes,Good,Average,Unemployed / Full-time student,Irregular study,5.5,5.0,0.0,Rarely,1.5,5.0,1.5,6.0,67.0,31–60 minutes,Never,Yes,2.01,At-Risk
Male,21,Phnom Penh (Urban),Build Bright University(Bbu),Year 4,Yes,Good,Good,Working full-time,Regular study,7.5,3.0,3.5,Rarely,1.5,0.0,3.5,6.0,55.0,Over 1 hour,Often (Daily or near-daily),Yes,3.45,Very Good / Good
Female,19,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(Cadt),Year 3,Yes,Average,Good,Working part-time,Irregular study,5.5,2.0,0.0,Rarely,3.5,0.5,3.5,4.0,95.0,31–60 minutes,Sometimes (Weekly),No,3.98,Outstanding / Excellent
Male,25,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(Cadt),Year 1,No,Poor,Poor,Unemployed / Full-time student,Irregular study,9.5,1.0,3.5,Sometimes,3.5,0.5,1.5,4.0,82.0,15–30 minutes,Rarely (Before exams only),Yes,2.09,At-Risk
Female,22,Phnom Penh (Urban),American University Of Phnom Penh(Aupp),Year 1,Yes,Good,Good,Working part-time,Irregular study,3.5,3.0,5.0,Rarely,3.5,1.5,3.5,6.0,95.0,15–30 minutes,Rarely (Before exams only),Yes,3.31,Very Good / Good
Female,26,Phnom Penh (Urban),Build Bright University(Bbu),Year 4,Yes,Excellent,Average,Unemployed / Full-time student,Regular study,3.5,3.0,1.5,Rarely,0.5,0.5,0.0,7.0,67.0,31–60 minutes,Rarely (Before exams only),Yes,2.71,Fair / Average
Female,25,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(Cadt),Year 4,Yes,Good,Good,Unemployed / Full-time student,Regular study,7.5,4.0,1.5,Sometimes,5.0,0.0,5.0,5.0,82.0,Over 1 hour,Rarely (Before exams only),Yes,3.46,Very Good / Good
Male,22,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(Cadt),Year 2,No,Excellent,Good,Working full-time,No fixed habit,5.5,2.0,0.0,Sometimes,5.0,0.5,1.5,6.0,95.0,31–60 minutes,Rarely (Before exams only),No,2.17,At-Risk
Female,19,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(Cadt),Year 2,Yes,Average,Poor,Unemployed / Full-time student,Regular study,9.5,3.0,1.5,Rarely,5.0,5.0,1.5,4.0,95.0,Under 15 minutes,Rarely (Before exams only),No,2.2,At-Risk
Female,17,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(Cadt),Year 3,No,Good,Good,Working part-time,Regular study,7.5,4.0,0.0,Always,5.0,1.5,3.5,8.0,82.0,15–30 minutes,Sometimes (Weekly),No,3.36,Very Good / Good
Female,24,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(Cadt),Year 1,No,Average,Excellent,Unemployed / Full-time student,Irregular study,5.5,1.0,0.0,Sometimes,1.5,3.5,3.5,7.0,95.0,15–30 minutes,Never,Yes,3.96,Outstanding / Excellent
Male,24,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(Cadt),Year 2,No,Poor,Excellent,Unemployed / Full-time student,No fixed habit,5.5,4.0,0.0,Often,3.5,0.5,0.0,8.0,95.0,15–30 minutes,Sometimes (Weekly),Yes,3.65,Outstanding / Excellent
Male,17,Province (Rural / Semi-Urban),Build Bright University(Bbu),Year 2,Yes,Excellent,Excellent,Working part-time,Irregular study,1.5,3.0,1.5,Sometimes,1.5,0.0,5.0,8.0,95.0,31–60 minutes,Rarely (Before exams only),Yes,3.59,Outstanding / Excellent
Female,20,Phnom Penh (Urban),Royal University Of Phnom Penh(Rupp),Year 3,Yes,Average,Good,Unemployed / Full-time student,Regular study,3.5,4.0,3.5,Sometimes,1.5,5.0,3.5,7.0,95.0,15–30 minutes,Often (Daily or near-daily),Yes,3.1,Very Good / Good
Female,24,Province (Rural / Semi-Urban),Royal University Of Phnom Penh(Rupp),Year 1,No,Excellent,Good,Working part-time,Regular study,7.5,4.0,0.0,Sometimes,5.0,1.5,3.5,6.0,95.0,15–30 minutes,Often (Daily or near-daily),No,3.93,Outstanding / Excellent
Female,19,Province (Rural / Semi-Urban),Pannasastra University Of Cambodia(Puc),Year 3,Yes,Average,Excellent,Unemployed / Full-time student,Irregular study,3.5,2.0,1.5,Rarely,1.5,1.5,3.5,8.0,95.0,15–30 minutes,Sometimes (Weekly),Yes,3.41,Very Good / Good
Male,25,Province (Rural / Semi-Urban),American University Of Phnom Penh(Aupp),Year 3,Yes,Average,Good,Unemployed / Full-time student,Irregular study,3.5,0.5,3.5,Never,3.5,0.5,1.5,5.0,55.0,31–60 minutes,Rarely (Before exams only),Yes,2.49,At-Risk
Female,18,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(Cadt),Year 2,Yes,Average,Good,Unemployed / Full-time student,Irregular study,5.5,5.0,1.5,Sometimes,3.5,3.5,0.0,9.0,67.0,31–60 minutes,Never,No,2.44,At-Risk
Female,17,Phnom Penh (Urban),Build Bright University(Bbu),Year 3,Yes,Poor,Average,Working part-time,Regular study,5.5,2.0,1.5,Rarely,3.5,1.5,0.0,7.0,67.0,Under 15 minutes,Never,No,2.08,At-Risk
Female,25,Province (Rural / Semi-Urban),American University Of Phnom Penh(Aupp),Year 2,Yes,Excellent,Excellent,Unemployed / Full-time student,No fixed habit,5.5,2.0,1.5,Sometimes,5.0,0.0,1.5,6.0,95.0,31–60 minutes,Sometimes (Weekly),Yes,3.88,Outstanding / Excellent
Female,18,Phnom Penh (Urban),Royal University Of Phnom Penh(Rupp),Year 1,No,Good,Excellent,Unemployed / Full-time student,No fixed habit,9.5,2.0,0.0,Never,3.5,0.5,3.5,9.0,82.0,15–30 minutes,Sometimes (Weekly),No,3.67,Outstanding / Excellent
Female,23,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(Cadt),Year 2,Yes,Excellent,Good,Working part-time,Regular study,7.5,2.0,1.5,Rarely,3.5,3.5,3.5,6.0,95.0,31–60 minutes,Often (Daily or near-daily),Yes,3.62,Outstanding / Excellent
Female,19,Phnom Penh (Urban),American University Of Phnom Penh(Aupp),Year 1,Yes,Poor,Good,Unemployed / Full-time student,No fixed habit,9.5,2.0,0.0,Never,3.5,5.0,1.5,5.0,67.0,31–60 minutes,Never,No,2.29,At-Risk
Male,17,Phnom Penh (Urban),Royal University Of Phnom Penh(Rupp),Year 1,No,Average,Good,Unemployed / Full-time student,Irregular study,9.5,2.0,1.5,Sometimes,1.5,3.5,3.5,5.0,82.0,Under 15 minutes,Rarely (Before exams only),No,2.33,At-Risk
Female,17,Province (Rural / Semi-Urban),American University Of Phnom Penh(Aupp),Year 1,No,Average,Average,Working part-time,Irregular study,7.5,0.5,0.0,Often,5.0,3.5,5.0,4.0,67.0,15–30 minutes,Sometimes (Weekly),No,2.43,At-Risk
Female,19,Province (Rural / Semi-Urban),American University Of Phnom Penh(Aupp),Year 4,Yes,Good,Average,Working part-time,Irregular study,9.5,2.0,0.0,Rarely,3.5,1.5,3.5,7.0,95.0,Under 15 minutes,Rarely (Before exams only),No,2.93,Fair / Average
Female,20,Province (Rural / Semi-Urban),Build Bright University(Bbu),Year 1,Yes,Good,Average,Unemployed / Full-time student,Irregular study,9.5,0.5,1.5,Often,1.5,5.0,1.5,7.0,67.0,Over 1 hour,Rarely (Before exams only),No,2.39,At-Risk
Female,20,Phnom Penh (Urban),American University Of Phnom Penh(Aupp),Year 3,Yes,Excellent,Average,Working part-time,Irregular study,5.5,3.0,1.5,Often,3.5,0.5,0.0,6.0,67.0,15–30 minutes,Rarely (Before exams only),No,2.18,At-Risk
Female,20,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(Cadt),Year 3,No,Good,Average,Unemployed / Full-time student,Regular study,5.5,2.0,0.0,Sometimes,1.5,0.5,1.5,8.0,67.0,Over 1 hour,Rarely (Before exams only),Yes,2.76,Fair / Average
Male,17,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(Cadt),Year 3,No,Average,Poor,Unemployed / Full-time student,No fixed habit,7.5,1.0,0.0,Rarely,3.5,3.5,3.5,6.0,95.0,31–60 minutes,Rarely (Before exams only),No,2.42,At-Risk
Female,19,Province (Rural / Semi-Urban),Royal University Of Phnom Penh(Rupp),Year 2,Yes,Poor,Average,Working part-time,Irregular study,9.5,2.0,3.5,Sometimes,0.5,0.5,1.5,6.0,67.0,Under 15 minutes,Never,No,2.3,At-Risk
Male,22,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(Cadt),Year 2,Yes,Poor,Average,Working part-time,No fixed habit,3.5,5.0,0.0,Rarely,3.5,0.0,3.5,5.0,55.0,Under 15 minutes,Rarely (Before exams only),No,2.19,At-Risk
Male,24,Province (Rural / Semi-Urban),Pannasastra University Of Cambodia(Puc),Year 4,No,Average,Average,Unemployed / Full-time student,Regular study,7.5,3.0,1.5,Rarely,1.5,3.5,0.0,6.0,55.0,15–30 minutes,Rarely (Before exams only),Yes,2.42,At-Risk
Female,26,Phnom Penh (Urban),Build Bright University(Bbu),Year 3,Yes,Average,Excellent,Working full-time,Regular study,5.5,6.0,0.0,Always,3.5,0.5,3.5,5.0,95.0,15–30 minutes,Rarely (Before exams only),Yes,2.53,Fair / Average
Female,20,Province (Rural / Semi-Urban),Build Bright University(Bbu),Year 1,No,Good,Good,Unemployed / Full-time student,Regular study,5.5,4.0,1.5,Often,1.5,1.5,3.5,8.0,55.0,15–30 minutes,Never,Yes,3.74,Outstanding / Excellent
Male,21,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(Cadt),Year 1,Yes,Good,Poor,Unemployed / Full-time student,Irregular study,9.5,0.5,5.0,Sometimes,3.5,1.5,1.5,4.0,67.0,31–60 minutes,Rarely (Before exams only),No,2.46,At-Risk
Female,18,Phnom Penh (Urban),Norton University(Nu),Year 3,Yes,Average,Average,Unemployed / Full-time student,Regular study,5.5,1.0,5.0,Sometimes,5.0,0.0,3.5,7.0,95.0,15–30 minutes,Sometimes (Weekly),No,3.31,Very Good / Good
Male,24,Phnom Penh (Urban),American University Of Phnom Penh(Aupp),Year 4,Yes,Good,Average,Working part-time,Regular study,3.5,2.0,0.0,Sometimes,5.0,1.5,0.0,8.0,67.0,31–60 minutes,Rarely (Before exams only),No,2.14,At-Risk
Male,18,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(Cadt),Year 1,No,Excellent,Average,Unemployed / Full-time student,Irregular study,7.5,5.0,0.0,Often,3.5,1.5,3.5,8.0,67.0,Under 15 minutes,Sometimes (Weekly),No,2.62,Fair / Average
Female,22,Province (Rural / Semi-Urban),American University Of Phnom Penh(Aupp),Year 4,No,Average,Good,Unemployed / Full-time student,Irregular study,7.5,3.0,1.5,Often,1.5,5.0,5.0,7.0,82.0,31–60 minutes,Rarely (Before exams only),No,2.32,At-Risk
Male,18,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(Cadt),Year 1,Yes,Poor,Good,Working part-time,No fixed habit,5.5,2.0,0.0,Sometimes,3.5,1.5,5.0,6.0,82.0,Under 15 minutes,Never,No,2.12,At-Risk
Female,26,Province (Rural / Semi-Urban),Norton University(Nu),Year 2,Yes,Good,Good,Unemployed / Full-time student,Irregular study,5.5,3.0,0.0,Always,3.5,1.5,3.5,7.0,95.0,31–60 minutes,Often (Daily or near-daily),No,3.33,Very Good / Good
Female,26,Province (Rural / Semi-Urban),Norton University(Nu),Year 1,No,Good,Average,Working part-time,Regular study,5.5,2.0,0.0,Sometimes,1.5,0.0,1.5,6.0,82.0,31–60 minutes,Never,Yes,2.27,At-Risk
Male,17,Province (Rural / Semi-Urban),Royal University Of Phnom Penh(Rupp),Year 3,No,Poor,Good,Unemployed / Full-time student,Regular study,5.5,4.0,1.5,Always,1.5,0.5,1.5,7.0,82.0,15–30 minutes,Sometimes (Weekly),No,3.95,Outstanding / Excellent
Female,22,Phnom Penh (Urban),Royal University Of Phnom Penh(Rupp),Year 4,No,Average,Average,Working part-time,Regular study,5.5,2.0,0.0,Often,3.5,0.0,5.0,6.0,67.0,31–60 minutes,Sometimes (Weekly),No,3.19,Very Good / Good
Male,24,Phnom Penh (Urban),Royal University Of Phnom Penh(Rupp),Year 4,Yes,Good,Average,Unemployed / Full-time student,Regular study,1.5,4.0,1.5,Rarely,0.5,3.5,5.0,7.0,95.0,31–60 minutes,Sometimes (Weekly),Yes,3.43,Very Good / Good
Female,26,Phnom Penh (Urban),Build Bright University(Bbu),Year 1,Yes,Good,Excellent,Unemployed / Full-time student,Irregular study,5.5,3.0,0.0,Rarely,1.5,0.5,5.0,7.0,82.0,15–30 minutes,Rarely (Before exams only),No,3.85,Outstanding / Excellent
Male,23,Phnom Penh (Urban),Build Bright University(Bbu),Year 2,Yes,Good,Good,Working part-time,Irregular study,7.5,1.0,0.0,Rarely,5.0,0.5,1.5,4.0,82.0,Over 1 hour,Rarely (Before exams only),No,2.35,At-Risk
Male,18,Phnom Penh (Urban),American University Of Phnom Penh(Aupp),Year 3,Yes,Good,Average,Working part-time,Irregular study,7.5,1.0,5.0,Sometimes,1.5,0.0,3.5,7.0,95.0,31–60 minutes,Rarely (Before exams only),Yes,3.63,Outstanding / Excellent
Female,24,Phnom Penh (Urban),Royal University Of Phnom Penh(Rupp),Year 2,No,Good,Poor,Unemployed / Full-time student,Irregular study,5.5,2.0,1.5,Sometimes,3.5,1.5,3.5,6.0,95.0,Under 15 minutes,Rarely (Before exams only),Yes,3.39,Very Good / Good
Male,21,Province (Rural / Semi-Urban),American University Of Phnom Penh(Aupp),Year 2,No,Average,Excellent,Unemployed / Full-time student,Regular study,5.5,4.0,1.5,Sometimes,5.0,0.0,1.5,7.0,95.0,15–30 minutes,Rarely (Before exams only),No,3.36,Very Good / Good
Female,20,Province (Rural / Semi-Urban),American University Of Phnom Penh(Aupp),Year 3,No,Average,Poor,Working part-time,No fixed habit,5.5,2.0,1.5,Rarely,5.0,3.5,1.5,6.0,82.0,Over 1 hour,Rarely (Before exams only),No,2.16,At-Risk
